TransactionId,TransactionDate,CustomerId
5200,2019-08-04,2914
5201,2019-08-27,2710
5202,2019-06-26,528
5203,2019-11-04,2777
5204,2019-06-25,2340
5205,2019-05-15,2772
5206,2019-10-20,31
5207,2019-07-18,2035
5208,2019-08-19,1775
5209,2019-08-02,380
5210,2019-06-07,2777
5211,2019-11-06,145
5212,2019-08-17,2627
5213,2019-09-05,302
5214,2019-10-21,1752
5215,2019-06-09,1402
5216,2019-12-25,1332
5217,2019-07-12,425
5218,2019-06-01,359
5219,2019-01-18,1795
5220,2019-04-27,2586
5221,2019-07-31,1635
5222,2019-01-23,2349
5223,2019-08-15,1159
5224,2019-12-26,1146
5225,2019-10-04,588
5226,2019-04-15,2223
5227,2019-03-19,1195
5228,2019-06-28,274
5229,2019-09-24,2033
5230,2019-07-13,1119
5231,2019-02-06,938
5232,2019-09-20,2016
5233,2019-05-30,2341
5234,2019-03-03,2137
5235,2019-01-09,562
5236,2019-06-17,1014
5237,2019-07-22,1307
5238,2019-07-26,2738
5239,2019-01-20,2809
5240,2019-09-02,2504
5241,2019-01-16,715
5242,2019-12-02,1595
5243,2019-04-16,956
5244,2019-02-09,1735
5245,2019-06-19,554
5246,2019-12-16,1650
5247,2019-08-28,1624
5248,2019-05-27,710
5249,2019-03-02,1614
5250,2019-08-23,1669
5251,2019-03-10,766
5252,2019-11-23,1351
5253,2019-10-13,620
5254,2019-05-08,1403
5255,2019-08-19,2016
5256,2019-01-06,644
5257,2019-10-17,1868
5258,2019-05-07,2381
5259,2019-04-02,492
5260,2019-12-19,2558
5261,2019-05-02,1548
5262,2019-06-01,441
5263,2019-11-08,1390
5264,2019-09-11,2477
5265,2019-09-19,2372
5266,2019-11-17,1045
5267,2019-05-31,604
5268,2019-07-16,241
5269,2019-07-29,2886
5270,2019-03-08,1930
5271,2019-03-10,1327
5272,2019-12-18,2810
5273,2019-08-10,1318
5274,2019-10-27,2953
5275,2019-06-17,1614
5276,2019-04-07,1727
5277,2019-09-13,166
5278,2019-11-04,2925
5279,2019-07-29,527
5280,2019-09-16,609
5281,2019-09-19,1946
5282,2019-03-06,197
5283,2019-03-05,1189
5284,2019-01-18,2273
5285,2019-09-09,30
5286,2019-11-10,575
5287,2019-10-19,2837
5288,2019-06-22,867
5289,2019-08-29,201
5290,2019-08-03,2008
5291,2019-01-28,10
5292,2019-10-11,2659
5293,2019-04-17,1686
5294,2019-04-06,1316
5295,2019-09-28,897
5296,2019-09-07,2816
5297,2019-08-16,1917
5298,2019-04-04,118
5299,2019-07-27,610
5300,2019-06-10,302
5301,2019-04-17,2390
5302,2019-09-16,2852
5303,2019-11-25,1852
5304,2019-11-30,692
5305,2019-03-28,2825
5306,2019-02-25,1695
5307,2019-01-05,213
5308,2019-06-22,2652
5309,2019-07-31,345
5310,2019-04-28,261
5311,2019-03-14,671
5312,2019-02-20,1712
5313,2019-06-02,2153
5314,2019-12-13,823
5315,2019-03-28,1324
5316,2019-06-12,2101
5317,2019-09-29,2489
5318,2019-02-04,1667
5319,2019-03-07,2816
5320,2019-03-14,2205
5321,2019-09-02,282
5322,2019-12-12,2790
5323,2019-02-26,1907
5324,2019-06-14,60
5325,2019-01-08,2327
5326,2019-06-06,1422
5327,2019-11-07,1715
5328,2019-03-04,1561
5329,2019-11-29,275
5330,2019-12-30,2071
5331,2019-04-16,1834
5332,2019-09-12,965
5333,2019-10-26,2356
5334,2019-11-16,641
5335,2019-02-28,1687
5336,2019-12-07,342
5337,2019-01-25,2069
5338,2019-08-07,2792
5339,2019-01-30,2061
5340,2019-12-15,1756
5341,2019-01-06,1050
5342,2019-09-11,1715
5343,2019-02-15,1971
5344,2019-10-04,113
5345,2019-11-11,1863
5346,2019-11-26,1728
5347,2019-11-14,1488
5348,2019-06-22,2346
5349,2019-01-16,868
5350,2019-09-01,1201
5351,2019-01-04,1038
5352,2019-05-21,1014
5353,2019-09-28,335
5354,2019-10-02,995
5355,2019-04-04,2086
5356,2019-07-07,1345
5357,2019-09-28,40
5358,2019-01-23,2462
5359,2019-12-09,88
5360,2019-01-31,1524
5361,2019-03-19,610
5362,2019-07-16,1203
5363,2019-10-12,681
5364,2019-11-30,1130
5365,2019-04-01,1738
5366,2019-10-11,174
5367,2019-06-22,327
5368,2019-07-07,864
5369,2019-09-20,1341
5370,2019-02-12,337
5371,2019-09-01,1096
5372,2019-09-30,2559
5373,2019-02-14,806
5374,2019-02-20,1264
5375,2019-02-23,2267
5376,2019-06-18,2936
5377,2019-12-03,820
5378,2019-11-11,1652
5379,2019-01-06,1811
5380,2019-02-13,48
5381,2019-11-08,2746
5382,2019-08-17,2361
5383,2019-01-15,747
5384,2019-03-07,2246
5385,2019-05-29,2888
5386,2019-10-08,2987
5387,2019-09-14,136
5388,2019-11-02,2833
5389,2019-01-15,2329
5390,2019-03-06,2955
5391,2019-02-01,2209
5392,2019-08-07,2477
5393,2019-12-29,2904
5394,2019-04-23,1004
5395,2019-02-04,1793
5396,2019-10-26,2691
5397,2019-06-16,1504
5398,2019-06-30,2085
5399,2019-11-27,1741
5400,2019-01-09,701
5401,2019-09-18,2506
5402,2019-08-05,1166
5403,2019-12-08,2228
5404,2019-01-05,2466
5405,2019-05-13,1003
5406,2019-07-30,1292
5407,2019-10-31,2777
5408,2019-11-07,1405
5409,2019-03-21,827
5410,2019-11-16,1514
5411,2019-03-09,267
5412,2019-06-20,1985
5413,2019-06-05,2995
5414,2019-05-30,1353
5415,2019-11-07,2988
5416,2019-08-12,2873
5417,2019-02-21,1028
5418,2019-07-24,1686
5419,2019-03-28,1701
5420,2019-11-07,622
5421,2019-08-25,1501
5422,2019-07-23,2176
5423,2019-10-26,2077
5424,2019-02-20,2001
5425,2019-08-30,591
5426,2019-09-01,2650
5427,2019-10-28,953
5428,2019-06-21,1764
5429,2019-11-09,856
5430,2019-03-05,1982
5431,2019-02-17,2774
5432,2019-01-30,1909
5433,2019-04-19,1240
5434,2019-01-11,1468
5435,2019-07-12,2167
5436,2019-12-24,1265
5437,2019-08-15,70
5438,2019-05-21,1402
5439,2019-12-09,1094
5440,2019-01-02,160
5441,2019-01-19,177
5442,2019-05-18,153
5443,2019-05-11,1427
5444,2019-11-10,1568
5445,2019-03-31,1728
5446,2019-07-09,1583
5447,2019-01-22,2685
5448,2019-04-12,1435
5449,2019-02-09,1127
5450,2019-12-12,517
5451,2019-08-20,1078
5452,2019-05-18,1470
5453,2019-07-16,1014
5454,2019-09-14,2049
5455,2019-08-29,2519
5456,2019-03-23,157
5457,2019-06-22,247
5458,2019-02-02,2938
5459,2019-07-04,2153
5460,2019-08-02,2831
5461,2019-09-21,1433
5462,2019-08-20,864
5463,2019-07-01,1635
5464,2019-11-30,989
5465,2019-02-22,1838
5466,2019-02-04,1822
5467,2019-08-09,1644
5468,2019-11-11,144
5469,2019-05-11,513
5470,2019-08-08,1546
5471,2019-06-29,1901
5472,2019-01-17,2634
5473,2019-05-13,1495
5474,2019-10-24,2063
5475,2019-06-28,1052
5476,2019-06-22,2444
5477,2019-07-14,1023
5478,2019-09-09,2448
5479,2019-10-19,2455
5480,2019-07-16,754
5481,2019-12-29,1231
5482,2019-06-02,6
5483,2019-09-12,1387
5484,2019-07-07,2205
5485,2019-08-09,76
5486,2019-05-10,2630
5487,2019-09-20,573
5488,2019-10-24,893
5489,2019-11-23,309
5490,2019-08-28,2548
5491,2019-08-26,684
5492,2019-10-18,356
5493,2019-10-05,2295
5494,2019-07-01,190
5495,2019-12-30,1959
5496,2019-12-07,1839
5497,2019-11-17,2068
5498,2019-02-22,2948
5499,2019-08-19,2276
5500,2019-04-01,1050
5501,2019-08-26,936
5502,2019-06-27,2622
5503,2019-10-08,2966
5504,2019-01-08,1193
5505,2019-08-18,1096
5506,2019-08-29,1436
5507,2019-08-05,1505
5508,2019-12-27,1407
5509,2019-03-12,2040
5510,2019-09-25,2892
5511,2019-04-13,104
5512,2019-05-01,1471
5513,2019-12-13,2936
5514,2019-10-25,1976
5515,2019-03-01,2701
5516,2019-02-16,1123
5517,2019-02-06,2252
5518,2019-03-07,2261
5519,2019-01-15,1938
5520,2019-02-05,2021
5521,2019-06-20,1138
5522,2019-08-29,368
5523,2019-06-19,507
5524,2019-09-11,800
5525,2019-03-27,850
5526,2019-06-23,778
5527,2019-09-11,341
5528,2019-02-24,107
5529,2019-03-13,1038
5530,2019-10-10,274
5531,2019-01-23,1409
5532,2019-08-26,634
5533,2019-05-15,2334
5534,2019-01-18,944
5535,2019-10-23,1523
5536,2019-11-06,224
5537,2019-08-22,1550
5538,2019-06-18,1118
5539,2019-08-10,2111
5540,2019-12-29,1854
5541,2019-07-16,2674
5542,2019-11-24,2746
5543,2019-11-27,2085
5544,2019-11-10,2993
5545,2019-06-16,2361
5546,2019-01-21,1793
5547,2019-12-03,523
5548,2019-02-11,2116
5549,2019-04-15,1752
5550,2019-12-28,1204
5551,2019-08-14,1565
5552,2019-05-11,1689
5553,2019-10-17,1454
5554,2019-09-20,1194
5555,2019-05-16,1998
5556,2019-10-03,2006
5557,2019-12-17,1876
5558,2019-12-24,1218
5559,2019-01-05,432
5560,2019-02-16,2666
5561,2019-12-22,2860
5562,2019-10-07,850
5563,2019-11-13,2151
5564,2019-11-24,2809
5565,2019-09-16,916
5566,2019-06-06,631
5567,2019-12-02,573
5568,2019-03-27,327
5569,2019-06-07,133
5570,2019-04-09,1662
5571,2019-05-10,556
5572,2019-11-28,1556
5573,2019-01-07,189
5574,2019-11-22,1944
5575,2019-02-11,1619
5576,2019-06-13,2884
5577,2019-02-27,2104
5578,2019-12-02,2819
5579,2019-04-29,256
5580,2019-06-05,1079
5581,2019-01-05,575
5582,2019-05-07,1117
5583,2019-10-28,2591
5584,2019-03-12,15
5585,2019-04-02,881
5586,2019-11-27,1413
5587,2019-06-27,2692
5588,2019-02-11,1867
5589,2019-03-15,612
5590,2019-03-16,1411
5591,2019-02-28,857
5592,2019-02-22,2922
5593,2019-03-16,1130
5594,2019-06-20,1367
5595,2019-05-09,715
5596,2019-11-26,1148
5597,2019-10-21,771
5598,2019-08-21,1215
5599,2019-07-23,2394
5600,2019-09-30,1031
5601,2019-02-28,2776
5602,2019-06-16,2078
5603,2019-10-26,1167
5604,2019-01-23,1599
5605,2019-02-05,2284
5606,2019-12-26,2399
5607,2019-04-27,581
5608,2019-06-19,332
5609,2019-09-26,2126
5610,2019-09-13,765
5611,2019-03-03,119
5612,2019-07-07,1681
5613,2019-09-30,145
5614,2019-05-31,529
5615,2019-02-03,1418
5616,2019-09-16,749
5617,2019-05-08,1526
5618,2019-09-12,2671
5619,2019-08-14,1425
5620,2019-11-04,564
5621,2019-02-09,649
5622,2019-04-29,1695
5623,2019-05-31,1937
5624,2019-11-17,2364
5625,2019-08-16,158
5626,2019-10-28,264
5627,2019-12-03,2717
5628,2019-10-30,792
5629,2019-10-28,236
5630,2019-11-14,2736
5631,2019-02-20,2077
5632,2019-03-24,2930
5633,2019-05-31,1380
5634,2019-10-28,270
5635,2019-02-06,2427
5636,2019-12-11,1049
5637,2019-11-27,323
5638,2019-07-21,2404
5639,2019-06-27,929
5640,2019-10-20,1232
5641,2019-01-27,1365
5642,2019-12-29,2858
5643,2019-01-12,1183
5644,2019-01-11,639
5645,2019-09-26,2106
5646,2019-10-18,402
5647,2019-03-01,2591
5648,2019-06-28,2270
5649,2019-05-11,2277
5650,2019-07-26,657
5651,2019-11-22,2842
5652,2019-02-24,2138
5653,2019-05-12,543
5654,2019-06-22,628
5655,2019-09-22,668
5656,2019-05-15,1443
5657,2019-11-16,2986
5658,2019-06-01,1120
5659,2019-03-22,1681
5660,2019-04-30,2103
5661,2019-03-21,670
5662,2019-04-15,384
5663,2019-08-29,832
5664,2019-06-02,756
5665,2019-01-29,1417
5666,2019-08-27,209
5667,2019-03-26,2355
5668,2019-07-21,2107
5669,2019-03-29,1555
5670,2019-09-24,379
5671,2019-09-22,2736
5672,2019-01-27,1386
5673,2019-01-23,1120
5674,2019-09-24,1168
5675,2019-01-19,476
5676,2019-06-26,436
5677,2019-09-13,2997
5678,2019-06-03,602
5679,2019-07-04,522
5680,2019-06-04,190
5681,2019-06-01,1389
5682,2019-09-17,2357
5683,2019-03-13,23
5684,2019-12-13,2000
5685,2019-10-26,67
5686,2019-09-11,60
5687,2019-06-29,1001
5688,2019-09-09,692
5689,2019-01-01,2086
5690,2019-06-28,824
5691,2019-01-12,2996
5692,2019-04-20,2768
5693,2019-09-04,1490
5694,2019-02-25,1137
5695,2019-07-18,1136
5696,2019-09-16,2139
5697,2019-02-17,181
5698,2019-11-02,2269
5699,2019-03-11,191
5700,2019-08-29,61
5701,2019-03-20,1041
5702,2019-07-08,2914
5703,2019-12-01,380
5704,2019-08-31,2408
5705,2019-10-10,1097
5706,2019-07-07,816
5707,2019-07-04,2183
5708,2019-10-01,988
5709,2019-03-03,940
5710,2019-11-29,392
5711,2019-08-30,1095
5712,2019-05-08,262
5713,2019-09-14,1693
5714,2019-11-05,2347
5715,2019-11-18,702
5716,2019-01-07,2613
5717,2019-04-16,1955
5718,2019-11-20,1556
5719,2019-06-15,599
5720,2019-07-13,2347
5721,2019-04-06,1090
5722,2019-08-02,2174
5723,2019-03-20,2426
5724,2019-05-22,2720
5725,2019-03-02,810
5726,2019-10-18,1386
5727,2019-07-06,624
5728,2019-03-17,862
5729,2019-10-16,1063
5730,2019-05-01,1455
5731,2019-11-29,1720
5732,2019-02-24,1052
5733,2019-04-17,2028
5734,2019-07-18,48
5735,2019-11-17,2059
5736,2019-07-18,1438
5737,2019-03-28,2142
5738,2019-09-02,398
5739,2019-03-16,2332
5740,2019-08-17,888
5741,2019-07-07,1254
5742,2019-11-22,2444
5743,2019-04-17,1775
5744,2019-04-25,1461
5745,2019-11-06,2973
5746,2019-03-23,725
5747,2019-02-23,1757
5748,2019-10-26,2978
5749,2019-01-04,2965
5750,2019-03-07,2918
5751,2019-03-16,2580
5752,2019-02-24,2921
5753,2019-01-24,2029
5754,2019-06-09,338
5755,2019-04-19,2695
5756,2019-12-12,294
5757,2019-10-16,988
5758,2019-05-07,138
5759,2019-05-07,2107
5760,2019-04-25,2018
5761,2019-02-17,1503
5762,2019-11-22,2819
5763,2019-10-27,84
5764,2019-01-17,1743
5765,2019-02-11,2771
5766,2019-08-18,1837
5767,2019-07-11,509
5768,2019-08-06,1140
5769,2019-08-14,2511
5770,2019-11-10,1287
5771,2019-08-17,1042
5772,2019-11-23,1293
5773,2019-11-13,563
5774,2019-09-12,796
5775,2019-12-21,350
5776,2019-01-18,1913
5777,2019-08-20,277
5778,2019-03-03,1392
5779,2019-03-21,1896
5780,2019-11-15,1069
5781,2019-08-12,1862
5782,2019-01-31,629
5783,2019-08-10,1168
5784,2019-03-18,2950
5785,2019-07-09,2513
5786,2019-03-23,1065
5787,2019-10-16,1065
5788,2019-11-02,2374
5789,2019-12-01,19
5790,2019-01-24,644
5791,2019-07-05,385
5792,2019-08-29,1507
5793,2019-06-23,1363
5794,2019-06-02,347
5795,2019-11-30,2600
5796,2019-10-03,1008
5797,2019-03-07,2230
5798,2019-05-24,1765
5799,2019-08-16,2691
5800,2019-07-19,1444
5801,2019-11-25,2347
5802,2019-07-28,264
5803,2019-10-31,319
5804,2019-04-08,1546
5805,2019-03-24,1669
5806,2019-07-20,51
5807,2019-05-14,2571
5808,2019-12-01,2390
5809,2019-09-09,2459
5810,2019-09-08,1794
5811,2019-01-01,2317
5812,2019-07-13,1026
5813,2019-03-07,1237
5814,2019-05-30,954
5815,2019-01-26,323
5816,2019-05-19,1736
5817,2019-06-22,2160
5818,2019-12-17,2282
5819,2019-06-09,2612
5820,2019-01-09,649
5821,2019-11-11,158
5822,2019-12-29,869
5823,2019-06-02,2554
5824,2019-10-09,628
5825,2019-05-06,2662
5826,2019-08-13,439
5827,2019-01-30,856
5828,2019-10-23,649
5829,2019-04-04,2905
5830,2019-03-25,604
5831,2019-12-03,2696
5832,2019-09-16,50
5833,2019-11-03,10
5834,2019-04-05,1347
5835,2019-11-07,1631
5836,2019-03-10,507
5837,2019-03-23,1266
5838,2019-05-27,2475
5839,2019-03-01,1120
5840,2019-02-02,2982
5841,2019-10-13,2792
5842,2019-09-29,275
5843,2019-08-18,1842
5844,2019-08-24,95
5845,2019-01-26,394
5846,2019-06-26,1418
5847,2019-10-14,384
5848,2019-05-11,2084
5849,2019-11-29,515
5850,2019-04-05,2259
5851,2019-02-25,334
5852,2019-07-23,1215
5853,2019-03-13,826
5854,2019-04-27,762
5855,2019-08-31,2008
5856,2019-12-19,2241
5857,2019-05-12,2244
5858,2019-09-02,1699
5859,2019-09-23,637
5860,2019-07-24,768
5861,2019-09-11,2489
5862,2019-04-19,456
5863,2019-05-13,859
5864,2019-02-02,295
5865,2019-11-11,723
5866,2019-07-24,750
5867,2019-02-07,2817
5868,2019-06-25,947
5869,2019-05-27,1928
5870,2019-10-24,1389
5871,2019-10-22,2304
5872,2019-10-28,1988
5873,2019-09-07,2402
5874,2019-10-19,626
5875,2019-02-02,1099
5876,2019-03-20,805
5877,2019-11-11,1982
5878,2019-07-23,1491
5879,2019-08-23,2436
5880,2019-01-31,302
5881,2019-11-30,1260
5882,2019-05-19,682
5883,2019-05-14,2249
5884,2019-03-13,1786
5885,2019-01-06,2084
5886,2019-09-03,2914
5887,2019-11-04,526
5888,2019-01-05,25
5889,2019-12-16,2553
5890,2019-07-22,1958
5891,2019-02-13,2871
5892,2019-12-03,890
5893,2019-10-28,2969
5894,2019-08-15,1003
5895,2019-11-03,1933
5896,2019-06-14,954
5897,2019-01-19,2589
5898,2019-09-08,448
5899,2019-10-12,1908
5900,2019-12-23,1360
5901,2019-06-05,2041
5902,2019-09-22,899
5903,2019-10-10,660
5904,2019-03-07,1782
5905,2019-12-30,2107
5906,2019-05-14,13
5907,2019-02-08,1415
5908,2019-08-22,1517
5909,2019-11-24,1528
5910,2019-12-23,2250
5911,2019-01-30,2480
5912,2019-02-08,1007
5913,2019-07-28,998
5914,2019-07-17,1987
5915,2019-07-21,1706
5916,2019-10-28,2195
5917,2019-09-01,782
5918,2019-03-22,1954
5919,2019-08-17,1302
5920,2019-04-11,81
5921,2019-12-23,2781
5922,2019-04-20,2433
5923,2019-10-21,1218
5924,2019-04-22,989
5925,2019-01-11,2844
5926,2019-06-21,1639
5927,2019-11-08,2197
5928,2019-07-07,1333
5929,2019-03-24,101
5930,2019-10-09,954
5931,2019-10-05,1763
5932,2019-02-08,1805
5933,2019-06-27,1138
5934,2019-10-15,1592
5935,2019-04-22,2615
5936,2019-01-25,1844
5937,2019-03-10,2753
5938,2019-02-19,497
5939,2019-04-14,1090
5940,2019-09-29,1432
5941,2019-03-04,1707
5942,2019-10-07,1145
5943,2019-10-15,2158
5944,2019-08-10,2667
5945,2019-07-09,848
5946,2019-11-12,800
5947,2019-10-23,950
5948,2019-09-20,2103
5949,2019-03-04,580
5950,2019-11-06,640
5951,2019-01-13,1317
5952,2019-07-31,1875
5953,2019-11-27,1652
5954,2019-04-24,270
5955,2019-08-27,2713
5956,2019-12-27,1587
5957,2019-06-30,2816
5958,2019-04-26,2558
5959,2019-11-18,2205
5960,2019-06-17,964
5961,2019-09-03,1368
5962,2019-08-23,580
5963,2019-07-05,1343
5964,2019-12-07,2946
5965,2019-10-26,223
5966,2019-02-13,2966
5967,2019-07-31,1727
5968,2019-08-03,1951
5969,2019-01-05,2776
5970,2019-09-24,688
5971,2019-09-03,775
5972,2019-07-21,199
5973,2019-09-25,512
5974,2019-01-06,704
5975,2019-08-22,1523
5976,2019-11-17,2945
5977,2019-07-02,280
5978,2019-08-01,1241
5979,2019-01-22,1128
5980,2019-07-01,1947
5981,2019-04-05,1668
5982,2019-06-06,757
5983,2019-06-25,1570
5984,2019-04-05,243
5985,2019-05-19,2284
5986,2019-07-17,1221
5987,2019-03-26,1581
5988,2019-11-28,1192
5989,2019-02-01,1370
5990,2019-01-07,591
5991,2019-02-03,2022
5992,2019-02-21,1436
5993,2019-02-02,2587
5994,2019-07-15,1299
5995,2019-11-07,1105
5996,2019-12-24,2531
5997,2019-07-10,2801
5998,2019-07-16,1218
5999,2019-07-04,1211
6000,2019-10-16,784
6001,2019-04-21,2266
6002,2019-01-05,2889
6003,2019-11-27,2923
6004,2019-04-11,2978
6005,2019-01-26,1541
6006,2019-03-16,711
6007,2019-05-07,890
6008,2019-03-10,339
6009,2019-10-09,791
6010,2019-10-28,564
6011,2019-07-13,1948
6012,2019-07-28,235
6013,2019-09-16,2742
6014,2019-08-29,2692
6015,2019-06-03,1540
6016,2019-05-31,111
6017,2019-05-09,2265
6018,2019-08-15,889
6019,2019-04-23,1153
6020,2019-04-02,1080
6021,2019-08-05,1823
6022,2019-11-03,273
6023,2019-10-19,315
6024,2019-11-19,2034
6025,2019-09-23,633
6026,2019-06-06,1979
6027,2019-09-03,2089
6028,2019-03-12,2735
6029,2019-06-16,109
6030,2019-07-22,1639
6031,2019-01-13,2223
6032,2019-02-23,2653
6033,2019-08-19,2779
6034,2019-12-30,268
6035,2019-03-23,933
6036,2019-04-23,257
6037,2019-04-01,856
6038,2019-08-08,2312
6039,2019-08-13,1466
6040,2019-06-27,1574
6041,2019-03-30,798
6042,2019-01-28,1193
6043,2019-10-27,212
6044,2019-05-28,269
6045,2019-10-25,1511
6046,2019-06-11,2036
6047,2019-03-06,1680
6048,2019-07-13,1314
6049,2019-02-06,1936
6050,2019-06-01,1130
6051,2019-12-02,1004
6052,2019-10-23,871
6053,2019-05-08,1366
6054,2019-09-19,1173
6055,2019-02-17,891
6056,2019-01-19,931
6057,2019-01-08,1739
6058,2019-03-07,194
6059,2019-11-24,2180
6060,2019-12-30,1183
6061,2019-02-22,1086
6062,2019-08-27,2378
6063,2019-01-30,2415
6064,2019-07-30,1315
6065,2019-04-02,739
6066,2019-09-28,1468
6067,2019-07-31,2893
6068,2019-08-29,134
6069,2019-09-18,1260
6070,2019-03-25,849
6071,2019-10-12,775
6072,2019-07-17,615
6073,2019-08-15,2031
6074,2019-03-09,2340
6075,2019-11-14,2685
6076,2019-11-02,630
6077,2019-01-02,537
6078,2019-03-10,519
6079,2019-06-22,328
6080,2019-11-07,1226
6081,2019-03-05,309
6082,2019-01-31,1745
6083,2019-08-13,1960
6084,2019-10-09,452
6085,2019-02-28,859
6086,2019-05-10,714
6087,2019-05-04,199
6088,2019-07-14,1239
6089,2019-12-06,1693
6090,2019-06-29,2676
6091,2019-11-13,2776
6092,2019-10-29,2760
6093,2019-04-09,560
6094,2019-04-08,2828
6095,2019-06-09,572
6096,2019-06-23,2259
6097,2019-07-27,2659
6098,2019-11-11,1182
6099,2019-01-17,878
6100,2019-04-24,2982
6101,2019-08-22,236
6102,2019-05-20,1307
6103,2019-09-18,2176
6104,2019-10-12,417
6105,2019-10-30,1094
6106,2019-05-27,1782
6107,2019-04-23,410
6108,2019-01-10,1121
6109,2019-02-03,1758
6110,2019-01-22,1823
6111,2019-01-23,761
6112,2019-01-12,313
6113,2019-08-31,455
6114,2019-12-29,1407
6115,2019-02-07,1200
6116,2019-01-04,1483
6117,2019-08-16,191
6118,2019-09-26,1468
6119,2019-06-14,2821
6120,2019-09-23,1820
6121,2019-06-21,1340
6122,2019-05-05,208
6123,2019-09-16,726
6124,2019-04-12,2592
6125,2019-01-18,226
6126,2019-09-16,1455
6127,2019-11-23,1714
6128,2019-01-28,536
6129,2019-11-26,1393
6130,2019-10-03,148
6131,2019-04-28,1321
6132,2019-08-23,27
6133,2019-03-27,1593
6134,2019-06-25,272
6135,2019-04-13,2945
6136,2019-09-30,2696
6137,2019-07-20,840
6138,2019-01-13,551
6139,2019-06-05,15
6140,2019-07-30,2543
6141,2019-06-28,675
6142,2019-10-03,2391
6143,2019-02-11,2249
6144,2019-10-30,828
6145,2019-11-04,345
6146,2019-06-24,332
6147,2019-03-19,190
6148,2019-03-29,2936
6149,2019-12-16,708
6150,2019-04-07,750
6151,2019-09-24,2857
6152,2019-02-26,2030
6153,2019-01-03,1140
6154,2019-04-20,2201
6155,2019-12-16,486
6156,2019-03-15,1309
6157,2019-07-21,1870
6158,2019-06-17,161
6159,2019-12-17,2683
6160,2019-01-22,1697
6161,2019-04-12,217
6162,2019-11-17,1063
6163,2019-12-11,102
6164,2019-07-01,1257
6165,2019-12-15,1338
6166,2019-12-17,2702
6167,2019-03-09,2694
6168,2019-08-07,2186
6169,2019-06-29,2255
6170,2019-08-15,2132
6171,2019-01-17,662
6172,2019-09-15,464
6173,2019-03-23,272
6174,2019-09-23,2889
6175,2019-07-20,2238
6176,2019-10-06,428
6177,2019-11-21,2476
6178,2019-01-29,176
6179,2019-01-13,1291
6180,2019-06-25,2434
6181,2019-09-19,1693
6182,2019-03-31,937
6183,2019-02-07,2827
6184,2019-04-23,2196
6185,2019-04-21,734
6186,2019-06-18,1592
6187,2019-06-03,1389
6188,2019-01-04,2139
6189,2019-06-11,2052
6190,2019-12-09,2635
6191,2019-04-17,2886
6192,2019-01-16,1558
6193,2019-09-08,2894
6194,2019-06-08,1266
6195,2019-08-10,723
6196,2019-03-19,2014
6197,2019-02-19,2807
6198,2019-06-15,1686
6199,2019-12-03,1194
6200,2019-03-20,2617
6201,2019-04-21,359
6202,2019-03-01,2858
6203,2019-01-03,1044
6204,2019-04-18,2373
6205,2019-07-01,2999
6206,2019-05-11,65
6207,2019-05-09,162
6208,2019-02-07,1864
6209,2019-10-19,2971
6210,2019-01-04,79
6211,2019-07-16,770
6212,2019-08-27,465
6213,2019-07-08,2500
6214,2019-06-23,965
6215,2019-08-11,2373
6216,2019-10-22,2219
6217,2019-08-23,2994
6218,2019-10-26,526
6219,2019-11-15,281
6220,2019-11-01,1131
6221,2019-07-01,262
6222,2019-01-09,2696
6223,2019-12-11,845
6224,2019-05-13,1766
6225,2019-12-10,2568
6226,2019-07-03,483
6227,2019-03-05,2166
6228,2019-12-13,953
6229,2019-09-07,554
6230,2019-10-31,524
6231,2019-02-08,2695
6232,2019-10-02,2679
6233,2019-01-27,1026
6234,2019-12-20,2762
6235,2019-09-29,39
6236,2019-12-13,1205
6237,2019-01-17,1432
6238,2019-12-20,1881
6239,2019-08-09,2825
6240,2019-06-21,2115
6241,2019-03-28,521
6242,2019-01-06,1962
6243,2019-07-07,730
6244,2019-10-29,661
6245,2019-02-23,1668
6246,2019-03-10,715
6247,2019-09-25,2654
6248,2019-02-23,468
6249,2019-06-11,2099
6250,2019-11-13,1179
6251,2019-01-14,1204
6252,2019-08-02,1874
6253,2019-02-09,2155
6254,2019-10-21,2619
6255,2019-09-13,2590
6256,2019-08-27,248
6257,2019-10-19,1729
6258,2019-03-01,1196
6259,2019-11-12,1441
6260,2019-04-17,2051
6261,2019-09-05,2209
6262,2019-10-02,1799
6263,2019-09-11,2639
6264,2019-09-13,175
6265,2019-10-07,1390
6266,2019-08-19,1424
6267,2019-05-15,700
6268,2019-02-15,551
6269,2019-10-09,765
6270,2019-02-17,2668
6271,2019-02-27,2236
6272,2019-07-07,1202
6273,2019-02-23,1542
6274,2019-10-08,1501
6275,2019-12-17,1362
6276,2019-04-22,1634
6277,2019-04-08,941
6278,2019-10-29,2052
6279,2019-08-24,272
6280,2019-10-14,2814
6281,2019-09-01,1788
6282,2019-01-26,2329
6283,2019-08-20,1037
6284,2019-08-14,2621
6285,2019-01-10,2260
6286,2019-07-15,1544
6287,2019-10-30,237
6288,2019-01-07,1411
6289,2019-06-26,407
6290,2019-09-24,586
6291,2019-03-19,1176
6292,2019-07-21,231
6293,2019-08-06,1206
6294,2019-07-28,2894
6295,2019-07-05,664
6296,2019-02-07,1265
6297,2019-05-16,2597
6298,2019-06-28,85
6299,2019-09-19,1176
6300,2019-03-10,359
6301,2019-01-29,1324
6302,2019-04-13,979
6303,2019-09-05,1082
