TransactionId,RamenId,Quantity
9251,1477,7
6710,1748,10
8062,2516,2
3383,1403,10
470,1503,3
8870,1266,1
8413,1404,3
1804,2454,9
2850,2361,8
2225,1242,5
7273,2408,2
8017,1754,2
7113,1547,4
8469,1977,2
5715,1877,7
2596,1521,4
4008,2183,1
7570,2188,9
7580,2121,6
7183,2568,6
4693,1916,5
4152,2145,9
7870,1931,8
2214,1942,2
8649,1716,9
3879,2175,2
820,2116,3
6718,1311,9
1102,2305,9
6717,1533,6
8088,1350,6
8926,1237,3
6347,2355,2
2527,2570,9
3447,1911,5
2987,1600,7
3135,2231,10
1418,1713,2
3549,1229,2
6369,2113,8
4162,2287,1
7319,2555,2
7972,1589,1
5181,1610,4
7133,2351,5
4897,1735,3
65,2578,9
6262,1843,8
314,2577,7
8834,1531,7
8132,1351,6
8047,2130,2
1424,1358,4
7118,1981,10
6033,2520,9
6406,1948,10
610,1890,3
3669,1454,5
3069,2487,10
7979,1838,8
3358,2552,5
8569,1242,2
2401,1720,8
7859,2554,5
1456,2297,10
1827,2155,5
5292,1657,4
5436,1622,1
5221,2362,2
4898,1303,2
3815,1438,4
2784,1434,6
435,2118,3
826,1427,4
2017,1555,7
7402,1755,7
6940,1411,4
3639,1522,2
2116,1508,8
8278,2102,4
8738,1772,9
8254,2536,4
5348,1333,2
3662,1877,6
8582,1729,8
110,2315,10
763,1835,6
8224,2362,9
34,1675,10
8784,2568,10
6708,1982,10
6694,2387,8
5316,2317,3
1604,2263,7
956,2119,8
2303,2103,4
6596,1818,6
9585,2196,2
9897,1809,6
8691,2165,6
4826,1266,4
1468,1747,1
4052,2327,6
7136,1776,10
2331,2156,8
9667,1638,2
2182,1498,7
3118,1553,8
9344,1403,7
2147,1400,10
8585,2050,5
9658,1627,10
6675,2199,6
3744,1705,2
2144,1552,4
1213,1363,4
2624,2052,2
8456,2040,5
8958,2435,7
1902,2046,10
5037,2339,10
8451,2390,10
7860,1761,4
3558,1447,9
9398,2183,7
8628,2311,8
1761,2193,4
8509,2360,4
1057,1526,5
467,1246,5
2728,2383,5
5929,2000,8
1512,1480,10
7238,2426,2
2437,1449,2
3185,2178,2
5114,1270,1
7263,1246,10
1996,2471,4
5658,1218,2
1197,1734,6
3104,1401,1
1262,1466,8
2602,2557,2
9438,1255,2
2436,1624,4
5998,1788,6
279,1407,4
3884,1685,3
3830,2345,5
5792,1681,4
6160,2449,9
4883,1342,6
6431,1837,9
2633,1692,4
9121,2123,7
9280,1816,3
1920,2341,7
5110,1734,6
6432,1547,1
8751,1843,9
6720,2400,2
1615,1421,9
4812,2044,2
9013,1328,4
2439,1802,1
4738,1823,8
7246,1962,7
5425,2372,10
3246,2366,3
8313,1520,9
8939,1223,5
4158,1261,7
9588,2495,4
2989,2530,10
1751,2361,8
6160,2349,9
6045,1802,3
8742,2306,3
1364,2238,5
3095,2301,10
7714,1408,6
9057,1234,6
734,1861,6
3079,1936,6
6669,1645,2
2799,1850,6
9643,1538,9
2993,1701,8
9692,1247,1
8430,1517,7
4622,1849,9
5389,2433,2
881,2114,8
6812,1275,5
4937,1888,10
7356,1423,1
4549,1679,6
7942,2014,2
2456,1696,3
7241,2315,1
4923,2503,6
8746,2012,2
55,1289,2
3884,2156,6
3854,1900,9
7749,2493,1
6541,2348,1
3724,1468,6
13,1283,9
5520,1359,1
264,1227,4
9318,1381,2
3670,1219,7
4416,2451,1
438,2165,4
8478,1454,8
768,2315,3
5314,2578,2
1603,1443,6
1831,1881,8
1147,2397,6
4115,2113,10
4333,1835,8
6286,2295,3
64,1222,4
1224,1892,1
2059,2063,1
6755,1363,3
4654,1214,9
7147,2342,9
3157,1834,7
7042,1728,8
1901,1977,3
8582,2299,5
8762,2328,8
2584,1522,5
5356,2526,7
2353,1895,10
2980,1441,9
8867,2327,4
6155,1564,6
3013,1765,7
2800,2455,8
7818,1803,4
3818,1584,2
6559,1341,7
2974,1247,4
3520,1490,9
6100,1326,6
7760,1764,3
7943,1603,2
9422,1345,1
9477,1936,2
4830,2494,3
4409,1855,2
4363,2391,6
6824,2316,7
7087,1387,6
10000,2016,2
7094,2073,8
1918,2235,9
7837,1206,9
8021,2333,1
3178,1546,6
804,2530,9
4930,2125,4
4447,2416,6
6216,1208,3
9324,2126,2
8926,2040,1
5898,2398,6
6715,2555,10
1755,1484,3
486,1925,4
4942,2155,10
6766,1436,1
4313,2434,10
8465,1623,1
1236,1687,8
1639,1395,2
4647,1599,7
137,1820,9
5351,1644,7
3345,1610,6
7367,2487,5
5603,1335,10
3481,1355,2
6174,2392,6
2743,1962,2
8748,1518,2
9595,2395,1
2108,1495,7
5433,2215,8
5409,2187,3
9318,1765,6
4248,1408,3
3063,2397,7
8375,2208,6
718,1313,4
9736,2049,4
5573,2187,1
3243,1222,9
327,2117,5
4037,2441,9
1949,2002,9
1926,1950,7
4238,2331,1
4919,2196,10
922,1791,3
7837,1970,4
9599,1580,8
8573,1488,8
4443,1531,6
7937,2082,2
6850,2201,9
9711,1484,2
6089,1783,8
3750,2377,4
1605,2332,3
3439,1915,7
8569,1497,9
2722,1596,7
8969,1944,2
2533,1210,5
1224,2535,10
305,1554,2
582,1260,1
3719,1633,1
1228,2015,3
150,1481,9
1503,2189,5
6092,1429,2
9488,1826,3
5398,1614,3
1427,2341,8
8068,2465,4
2526,2490,7
7969,2314,2
5900,1464,1
3742,2125,7
1706,1834,10
7028,1604,8
8230,2413,9
6666,1964,7
2049,1216,2
2325,1701,7
4585,2501,10
3986,1469,1
4231,2464,5
5877,1752,5
622,2535,9
8397,2311,1
1046,1738,4
4424,2527,8
1262,1557,10
9124,1936,1
2214,1213,3
9992,1242,5
2394,1758,2
2214,2484,5
2678,2386,1
3861,1355,5
8703,2379,2
7750,2178,10
7217,1685,5
5239,1663,3
2877,1632,9
7714,1926,2
8332,2547,5
3172,2223,2
8392,1560,7
2731,2472,6
1912,2575,2
9139,1536,3
2605,1796,6
6147,2516,3
6147,1572,3
5688,2019,6
4769,1587,8
4260,1654,9
9172,2103,1
112,1245,9
30,1986,7
6577,2213,2
1251,1749,7
1790,2406,2
9833,2100,2
2862,1791,1
6077,2239,2
3896,1610,10
8035,1855,2
7815,1823,3
3556,1578,9
6235,1920,5
6774,2577,5
7368,1570,7
3228,2364,4
7751,1538,6
9546,1832,4
8243,2244,3
3699,2438,3
3455,1687,10
8389,1757,5
7499,1789,10
7545,2185,7
4656,2034,1
343,1452,7
7174,1753,5
3299,1354,3
928,2566,6
8193,1316,7
1793,2081,10
4209,2300,7
5728,1705,9
1838,2149,5
7970,1205,8
1450,1687,9
1764,1949,6
1658,2089,10
6429,1438,8
3927,1680,2
3511,1223,4
6187,2074,5
4679,1417,8
1182,2344,2
1565,2317,7
4846,2410,10
9826,2174,6
6036,1252,5
6891,1890,6
934,2014,9
4531,2220,2
8612,1923,9
9919,1334,1
591,1332,4
2375,2281,3
8150,1438,5
7656,1207,9
8548,1945,1
2205,1286,7
4829,2245,3
5162,1817,7
3740,1520,7
8853,1844,3
1246,1634,3
3260,2422,3
4158,1579,8
5174,2574,4
1354,2563,2
9811,2228,10
1588,1803,6
4873,1244,9
1936,2276,10
3016,2237,7
7104,2047,7
481,1909,6
1341,1269,10
2053,1641,3
806,2112,3
4114,2245,7
7976,1672,3
2912,1850,7
1992,2499,10
5746,2570,6
4370,1744,2
7883,1682,5
3148,2559,10
602,1831,1
6315,2127,1
7832,2070,8
1126,1965,8
5863,1246,10
5174,2319,7
4018,2015,5
1381,2057,4
1454,2520,9
6017,1381,3
1746,1370,2
2802,1308,7
6624,2308,5
1353,1479,3
4685,2114,6
6790,1272,2
7162,1985,1
5464,1483,4
307,1746,7
7975,1881,5
2395,1364,4
4314,2126,2
1045,1384,8
143,1429,1
3998,1796,3
4827,1445,4
9392,2494,9
3664,2507,7
6571,2532,9
9400,2568,9
7587,2577,9
3843,1938,3
6313,1622,5
1305,1775,6
5656,1254,1
2127,1599,3
9988,2252,10
5157,1278,7
7181,1993,4
6354,2166,2
173,1701,4
5081,2224,9
6855,1214,3
8159,2133,7
8575,1821,1
6251,1239,3
5135,1355,4
5826,1982,2
9572,2132,2
2619,1495,10
3287,1811,9
924,1362,4
372,1315,5
3662,2520,4
2989,2115,3
8014,1417,5
9162,1291,7
9442,2243,3
5208,2187,1
6670,1940,8
5379,1492,6
2040,1264,1
6989,1435,2
5857,1381,1
2743,2487,9
3562,2456,7
4515,1945,9
6877,2178,6
6939,2516,5
7528,2368,2
2445,1391,7
1447,1747,2
7614,1408,2
4449,1869,5
5306,2059,7
4753,1634,9
150,2249,9
5474,2457,3
1269,1896,10
5319,1926,8
9405,1916,9
8184,1622,8
822,1258,7
3273,2145,8
5797,1807,10
1098,2083,2
6039,2319,9
5583,2403,10
4075,2299,6
8674,1886,3
4225,1205,5
7811,1279,10
5188,1602,2
1383,1501,8
2914,2017,6
6026,2316,3
1095,2241,3
2935,1905,4
7074,2002,8
676,1602,4
7560,2252,5
3799,2110,2
2129,1267,2
2228,1616,3
2180,1565,10
7727,1463,8
8613,1557,7
1325,1522,10
110,1783,8
2395,2296,3
9472,1518,10
8952,2409,3
4491,2150,2
8102,1710,3
5091,2032,9
8125,2037,6
3577,1299,1
4562,2321,3
9168,2227,2
3475,1385,9
8214,1737,6
5672,1779,4
6729,1375,9
7617,1972,1
9024,2191,9
3350,2431,8
5205,1930,8
8785,1322,1
7188,1906,6
4355,1449,5
1878,2519,8
7933,1286,8
5488,1754,8
3749,1376,3
3542,1710,2
544,2307,5
6978,1496,5
2591,2534,6
6691,2039,7
9666,1903,2
9351,1910,1
2961,1222,6
4560,1960,3
346,1531,6
3993,1448,10
5251,2229,6
9487,1511,4
9790,2567,7
7649,1990,10
6911,2109,10
6717,2405,2
6566,1419,7
4569,1868,2
8426,2341,9
1855,1241,5
3260,1277,1
910,1891,8
8129,1812,7
2706,1488,7
5728,2154,8
3987,1885,6
828,1939,3
5993,1741,4
4153,1574,8
5027,2331,5
6600,2397,8
302,1214,7
7929,2137,3
2356,2116,3
1449,2469,6
5928,1596,2
7548,1643,9
7030,1745,1
3289,2324,3
6237,1368,10
8736,2195,4
7712,1962,2
6025,2363,3
5599,2051,6
2423,1841,5
9629,2245,10
4780,1420,1
8508,1271,10
3918,2118,4
6788,1321,3
4003,1505,7
9414,2221,5
9245,2238,9
81,1388,10
9187,1634,1
6819,2565,10
5853,1400,10
3998,1794,2
593,2543,8
6731,1940,4
6440,1640,3
6875,2378,7
8067,1329,4
2915,2292,7
6967,1657,10
3663,2366,2
1298,1552,3
4849,2066,8
4858,2295,1
2580,2298,10
5197,2151,5
5338,2279,2
782,1927,5
5826,1508,3
2433,2054,9
83,2469,1
156,1419,8
3475,2334,6
5513,2023,3
2220,1317,10
47,1719,3
3146,1905,7
6416,1753,10
5297,1594,6
9031,1632,1
5833,2528,4
7472,1615,8
998,2478,5
7058,2466,8
6197,2481,5
4458,2478,3
7686,1773,10
837,1923,8
8467,1508,6
6214,1265,7
8085,2321,10
9180,1433,7
7858,2495,10
7086,2486,5
6374,2489,8
4243,1280,5
992,1683,7
606,1471,8
1073,2360,7
1321,1930,10
9894,2070,10
3728,2206,7
1934,1743,3
9505,1755,3
844,1577,4
9621,1254,2
577,2071,1
8768,1589,9
4118,2029,4
7766,1575,4
5269,2250,2
4325,2002,3
188,1749,7
9585,1476,8
8852,1638,2
7180,1943,9
2318,2538,7
6403,1511,3
3423,1566,7
9707,2330,6
4304,1464,9
9020,1910,8
2882,2570,9
167,2275,6
1582,1716,8
5580,1461,4
7228,1911,1
6296,2281,5
3777,2018,6
7714,2221,8
141,1828,1
6768,1432,5
7323,1263,9
4129,2436,10
6274,2064,5
940,1512,5
9808,1859,5
2140,1955,2
564,1719,2
9763,1507,3
3051,2453,9
5831,1523,8
9894,1374,9
7812,1894,2
2627,1639,9
599,1530,3
6886,1433,3
8350,2408,6
2697,2389,4
1680,2304,8
626,1709,1
1163,1470,2
1335,1993,5
3891,2265,9
8915,2101,10
8983,1310,4
1955,1323,6
752,1563,10
1317,2062,8
5917,1206,4
4660,1813,4
9993,1235,4
4662,1481,3
2032,1917,10
211,1416,2
1146,1243,4
3880,1558,4
8411,1676,8
7020,1674,5
5001,2292,1
9528,1212,4
3935,1212,5
3398,1252,10
7913,1677,3
5563,2512,5
2356,1562,2
6672,1448,7
8221,2422,8
9885,2140,9
1491,2056,3
1876,2309,4
6365,2392,1
7145,1770,6
8556,1587,8
990,2021,4
8890,1842,2
9799,1842,10
8241,1465,5
9348,1677,3
5230,2140,4
9000,2257,5
5180,2165,7
7718,1499,3
9764,2168,4
3048,2020,9
8430,2339,1
5565,2146,10
1205,2355,4
776,1335,9
1701,2487,2
4774,1558,2
2094,2045,4
6403,2259,6
4967,1228,6
8811,1661,5
507,1547,5
8446,1390,3
3186,1995,3
1793,1739,3
216,1913,9
7201,1944,9
9084,1981,8
6922,2342,5
3865,2550,8
6283,2082,6
2608,2217,1
9590,2434,4
105,2230,9
1365,2547,5
9733,2050,5
5960,2290,9
3323,1302,2
8495,1745,7
730,1717,2
5998,2455,4
7109,1209,1
3734,2106,1
3489,1688,4
4699,1990,7
9607,1953,4
399,2578,5
70,2406,3
3625,2197,4
4364,1340,4
3969,1670,4
7772,1336,9
6087,1727,6
1899,2109,2
6375,1288,10
7767,1499,4
6461,1410,10
2452,1680,5
9756,2302,2
7821,1948,9
8081,2363,7
2590,2015,3
9826,1894,4
4712,2505,10
1160,1816,6
292,2390,4
6522,1437,1
3764,1613,2
7460,2087,6
3092,2077,8
5532,1284,9
8350,1492,1
8985,1389,4
9884,2100,9
9779,2390,1
6834,1711,4
1634,2201,4
5068,2357,4
1197,1568,1
3941,2041,2
8421,1436,8
3347,2405,7
2149,2168,1
5854,1513,5
3995,2278,1
9505,2423,10
2044,2229,7
1063,2079,1
369,1247,1
1110,1499,4
3830,2459,7
821,1862,1
5159,1479,5
5927,1350,5
2670,1668,10
2086,2134,1
4466,2084,5
2253,2114,3
2195,1901,9
6042,2246,1
7189,2011,5
9560,2515,6
3778,2032,3
1256,2150,8
1077,1533,7
4898,1993,10
3561,1477,2
6113,2442,6
9505,1671,6
8137,2004,8
1472,2351,10
7183,1338,1
5772,1669,1
5076,2104,3
568,1622,1
6920,1767,1
9460,1748,2
6220,2420,6
4266,1298,7
217,2542,7
5210,2244,10
5185,2037,8
2732,2274,6
7031,1884,2
9142,2119,10
6179,2195,2
3184,2263,5
2337,2198,6
1479,1366,2
5970,2495,2
5919,1262,3
6132,2222,1
3294,1717,6
9056,2542,4
9827,2498,6
4444,1967,5
4299,2437,9
4901,1350,4
2989,2312,6
5451,2240,10
6252,1768,7
3245,2000,2
5151,2106,3
6793,1431,6
2872,2227,6
6423,1979,4
4114,1271,9
3202,1513,1
9006,1367,6
9289,2004,10
8130,2448,10
2768,2066,4
5620,2094,9
627,2063,6
230,1423,6
2436,1474,1
5714,1541,5
9100,2147,1
694,1738,2
5418,2186,5
638,1760,2
5838,1906,8
1532,1236,5
3238,2356,9
7681,2124,9
3018,1698,7
7962,2056,2
664,1784,4
7707,1961,5
4528,2068,6
2109,1207,9
7230,1805,8
8134,1948,9
6571,1960,3
546,2301,7
7433,1603,1
8912,2317,8
3982,1659,4
7042,1976,7
5925,2321,1
8101,1207,3
2105,1285,3
28,1630,5
9512,1959,5
9797,2332,10
4504,1736,5
4412,1538,1
4728,2131,8
8379,1331,5
4516,1557,1
2796,1446,8
2119,1839,5
4165,1627,8
6798,1613,8
9441,1700,9
2799,2314,8
4826,2329,9
6421,2047,7
4388,2366,8
3924,1744,7
3995,2347,3
140,1431,8
1171,2134,3
9006,2187,7
1526,2556,10
4814,1631,4
8496,1842,4
3362,1813,9
7713,1236,3
7437,2458,8
9025,2417,3
2302,2189,7
7442,2549,1
9785,2390,8
6295,2274,10
540,1954,2
9954,2323,3
3254,1224,10
9664,2450,8
6521,1911,10
2558,2348,6
4333,1292,1
7987,1435,2
612,1634,4
9997,1664,9
576,1411,9
5664,1655,6
9188,2486,3
2733,2517,1
7750,1660,1
2281,2328,5
3686,2198,3
9293,1308,9
238,2232,1
6282,1357,10
9693,1327,7
5970,2104,4
2012,1269,5
4244,1312,5
7537,1588,4
947,2048,1
5061,1749,8
4248,1333,5
2654,1842,9
5662,1527,4
4058,1953,4
313,1793,10
3433,2131,5
9502,1681,1
6629,2480,4
3445,1955,5
5634,1604,10
2637,2349,4
7597,2238,6
2286,1992,3
2542,2379,7
5590,1916,4
8756,1825,7
2643,1757,8
3794,2568,5
9876,1668,5
7512,2395,1
2719,1672,10
8299,2207,5
2765,1384,4
9887,1785,3
7565,2283,4
1249,1479,3
3196,1820,5
1889,1306,5
7655,2428,2
5923,1484,6
6392,1914,7
4476,2493,6
6302,2219,7
4105,2448,4
2713,2180,6
7890,1758,10
4884,1714,6
2405,1509,8
2821,1841,6
4375,2396,2
3110,1955,10
255,2325,9
24,1461,9
7307,1216,1
1550,2314,4
8650,1280,6
5419,2290,8
4647,2579,3
7181,1384,10
6257,1770,3
8349,2366,6
8790,1481,7
8314,2432,8
3535,1327,2
9959,1545,2
7445,1218,8
2288,1877,5
4700,1779,3
800,1951,9
2175,1352,3
8303,2429,2
4669,1336,7
6562,1617,10
3650,1737,4
5475,1413,9
5136,2535,4
6423,1728,4
7279,1605,9
4799,2423,10
3228,2327,1
5457,2425,4
7357,1800,9
4557,2195,9
3625,2222,2
9379,1334,3
7949,2404,1
9264,2029,10
8368,1747,3
4646,2113,2
253,1555,8
4250,1556,8
6201,1345,3
2378,1760,4
9308,2036,9
7243,1652,9
8735,2537,8
6558,1488,5
7704,2059,9
7200,2347,7
9866,1857,7
8880,1399,8
8835,1426,3
3021,1267,10
4120,1661,9
8612,1586,1
322,2095,1
3933,2450,10
4989,1243,4
1500,1881,6
5969,1585,4
1648,1325,1
6800,1905,3
2166,1325,1
4029,1591,10
7753,1810,8
3742,1285,1
5929,2295,6
9676,1400,3
8018,1832,4
9099,2032,1
3112,1595,7
5644,1311,9
2590,1916,8
8242,1380,10
5180,2326,7
9116,1396,4
8984,2282,6
3485,1769,8
5313,1753,2
9496,1422,3
8776,1632,2
8119,1272,5
7624,1804,1
4524,1984,5
1864,1270,3
1427,1739,10
566,1909,3
5352,1317,1
8032,1207,7
5584,1920,1
8374,2332,4
4351,1303,3
9418,1913,7
2995,1461,4
1661,2357,5
5931,1472,9
5874,1389,8
3586,1260,10
3998,2346,3
3802,2543,2
4194,1700,3
1954,1358,4
6569,1402,4
5445,1737,6
9603,2148,7
3695,2433,2
8349,1579,3
1532,1584,2
7099,2071,4
609,2206,7
3508,1754,3
4250,1813,8
5488,1942,7
8978,2227,8
4283,1648,5
7429,1812,1
3705,1764,6
4955,1914,9
3039,2446,4
1857,1555,3
7708,1687,1
5435,2498,3
2052,2329,8
4452,2407,3
2811,1401,6
9722,1936,10
9699,1516,7
7906,2093,9
2286,1358,10
3442,1603,8
3366,1806,1
5858,1438,6
8354,2282,8
1566,1859,2
5122,2318,4
3063,1887,7
9666,2089,3
6355,1805,10
6228,1950,5
7693,2423,8
4042,1563,3
6304,1377,6
7302,1446,2
5333,2254,6
6522,1440,1
2123,1820,2
9297,1959,4
6619,1330,5
2439,1940,3
4542,1377,9
3866,2006,8
4232,1665,6
2512,1959,9
6168,2133,10
451,1949,10
6733,1215,6
5759,1695,9
5074,1993,7
801,1680,2
8114,2511,8
7329,2283,6
4004,2317,4
7247,1587,10
2992,1779,8
9724,1734,8
3286,2275,10
7823,2454,4
6241,2246,10
6511,2218,3
2970,1601,9
4708,2136,3
5030,1946,3
7449,1579,10
4599,1635,6
1511,1356,1
3785,2274,2
6658,2139,8
8863,1484,7
5180,2346,7
5036,2409,10
3563,1665,7
7048,1908,4
2004,1792,1
1464,1621,8
963,1865,2
2577,2019,2
8192,1683,2
2207,2042,9
108,1701,2
1742,1581,5
1148,1526,8
8526,1893,6
9877,1925,4
1115,1838,3
9412,1802,9
6610,1349,4
5103,2188,1
7294,1945,4
5260,1715,8
8930,1241,6
7017,2422,3
2600,2012,9
3594,1790,7
5036,1468,3
340,2080,1
2727,2192,8
1878,2248,1
6634,1831,4
4359,2260,4
3701,1285,8
1086,1837,8
2563,2097,6
1462,2249,3
7335,2073,7
3359,1999,7
8884,1654,6
8866,1449,3
6697,1368,2
7304,1878,1
2091,1622,4
4480,1253,10
6216,1471,5
4869,1308,6
5837,1302,10
3284,1435,10
9938,2500,9
4220,1769,3
4528,2367,2
5265,1440,3
4324,1964,2
8380,1540,3
9199,1904,7
2820,1717,2
7243,2470,8
5103,1665,4
6258,1346,4
4541,1953,8
6249,1811,1
5148,2225,9
947,2529,7
6665,2217,3
3029,1566,1
7809,1837,6
7215,2452,4
1869,2309,8
543,1493,9
8680,2016,8
6608,1978,10
8627,2453,6
9047,1753,9
6844,1856,5
4836,1474,9
3725,1820,8
6505,1721,1
3831,2497,4
991,2523,10
783,1461,3
3751,1643,3
1404,1620,2
703,1929,2
7666,2420,2
8407,2203,7
5819,1654,3
154,1213,1
7538,1264,5
7391,1465,7
6529,2442,5
9243,1540,7
2049,2215,6
2375,2126,8
6454,2360,1
3706,2292,9
1460,1611,10
150,2086,10
4733,2073,1
1745,1766,3
6449,1218,3
6901,1561,2
913,2211,5
8018,1283,4
673,2355,3
9227,1813,2
5784,1559,8
75,2163,9
7815,2529,7
9748,2176,9
2206,1873,6
6921,2380,5
6337,2082,5
8985,2332,1
1579,1304,1
7234,1336,4
4258,1311,1
20,2347,3
9315,1229,4
2747,2537,9
7178,1761,4
1161,1499,9
5767,2176,4
4197,2158,9
9053,1680,3
556,2001,2
2520,1899,6
8892,1597,5
8545,2021,9
1808,1903,6
3119,1471,3
1731,1398,6
4120,1461,1
4001,1849,5
7887,2366,5
8826,1347,5
3087,1889,8
185,2217,4
3395,1926,3
5535,2118,4
8128,1639,1
4909,2526,9
6088,1558,1
4185,1336,3
8093,1411,5
1327,1781,1
4821,2433,6
3080,2186,4
2794,2064,7
7068,2532,7
9855,1239,4
4477,1629,8
70,2043,2
4288,2002,10
6078,1886,6
7947,2382,4
5198,2356,9
7038,2232,7
9328,1986,1
5675,2309,2
368,1695,1
7226,2116,5
7875,1634,10
9073,2395,4
4432,2567,10
6713,1757,2
7009,2211,7
5014,2232,2
9445,2302,7
8267,1718,6
1551,1853,7
2369,1260,4
1734,1483,2
8287,2534,1
4707,1911,9
2218,2102,4
9226,2494,6
3671,2340,10
1013,1588,5
1863,2346,4
5412,2228,4
1042,1254,8
9630,1653,6
5599,2040,1
4057,2082,6
2781,1512,9
508,1597,7
6773,2379,2
6385,2464,6
5726,2089,7
5794,1335,2
1707,1995,2
7661,1716,7
3339,1367,9
3288,1239,3
1829,1267,6
3357,1248,7
9455,1240,9
6994,1667,4
8021,2294,7
4972,2489,4
7460,2076,1
7058,2315,6
921,1720,7
418,1921,4
3085,2251,3
8653,2028,1
7577,2392,6
119,1703,2
562,1393,5
5593,1472,8
399,1527,6
5681,2486,9
5158,2065,6
383,1266,7
2559,2232,10
4916,2264,7
9686,1236,6
7836,2096,10
8665,2261,10
9677,2357,2
8103,1677,2
9314,1928,7
3894,2295,6
965,2268,3
2712,1344,8
8950,1600,2
6355,2510,4
9276,1743,9
5583,1872,9
5224,1282,7
6348,1436,1
8542,1626,3
9810,1494,6
9953,2368,9
9353,1897,8
3132,1329,2
258,2313,8
4975,2097,8
1224,1368,5
686,1652,8
2234,1661,6
2309,1208,7
6564,2014,2
5398,1420,1
3872,2011,2
2679,1516,1
6066,1665,9
7912,2059,6
3095,1617,10
8672,2547,5
3884,1292,10
4497,2210,3
8100,2445,4
1444,1238,10
1883,2118,7
9721,1731,8
780,2344,7
2732,2550,3
3167,2245,6
7273,1844,8
3697,2101,2
7509,1435,1
4356,1962,9
8414,1469,3
7816,2371,6
3362,2105,9
8930,2310,6
1753,2501,4
7421,1675,3
8672,2387,9
7870,1897,1
5007,2211,6
4175,1812,6
7377,2494,8
9628,1506,10
1945,1662,6
3486,1411,1
2254,1844,3
9816,2183,8
1729,1205,2
9848,1208,10
9410,2490,2
8980,2079,4
3350,1852,6
7060,1901,4
8350,2156,1
800,1745,7
1493,1817,2
3502,2197,10
603,1429,4
8419,2120,2
1952,2112,10
7336,1410,5
9057,2534,5
4018,1621,2
512,1299,8
6736,2538,7
1638,2101,3
5991,1271,7
4329,1906,7
1446,1973,10
1280,1748,1
2282,1687,10
460,1399,1
2603,2273,6
1657,1421,8
4064,2150,9
8570,1527,4
5958,2400,7
3523,1736,8
5957,2252,10
1954,1722,2
2777,2081,5
5088,2394,6
7523,2375,6
7029,1807,5
6175,2409,3
6501,2300,2
2423,1306,9
8465,1943,1
9881,1290,9
8435,2306,2
2554,1961,5
5993,2241,2
5688,2314,3
2376,1779,10
4352,2204,2
4240,1944,5
7657,1503,3
6528,2023,1
1290,2340,5
4811,1236,9
6357,2130,1
7826,1449,7
2162,2277,10
6104,1261,6
5384,2348,4
3977,1690,5
9827,2103,6
4220,2074,1
7851,1580,6
5013,1620,4
1288,1932,3
321,1350,1
85,2293,10
1457,2259,2
9170,1563,5
2797,1532,7
9056,1394,7
1412,2069,10
6362,2319,2
6892,1971,1
5150,1763,2
2114,1731,7
9358,1849,10
1863,2452,1
5072,2474,6
1480,1879,1
9720,2051,1
9039,1311,7
6087,1358,8
6118,1977,9
7554,1292,10
8497,1652,10
3597,1820,1
6153,1360,7
2224,2218,9
3435,1363,5
8271,2337,10
6479,1866,9
9385,2546,4
9600,1243,7
915,2343,1
7210,1244,10
5525,2398,9
8608,2442,8
7043,2073,5
3611,1444,3
3278,1681,3
1312,2002,9
2001,1976,4
3182,2252,8
3174,2161,9
385,2448,3
3156,2281,6
4009,1527,9
2574,2164,5
2397,1430,5
3250,2039,8
740,2434,4
3335,2418,9
5384,1267,7
6930,2218,7
5472,1783,8
6646,1284,10
1388,2115,10
2287,1563,9
3325,2104,8
8897,2326,3
1550,2577,5
3097,1592,10
666,2528,5
974,1442,7
2421,1895,4
967,1713,10
9099,2128,8
8749,1867,10
4001,1641,3
1279,1968,7
7121,2267,4
9096,1595,1
2302,2131,3
432,1880,9
5994,1482,1
8267,2116,9
5996,2261,9
6458,2072,2
6756,1657,1
4632,2212,4
7584,2438,9
1841,2405,1
3839,2513,4
4059,1743,2
7739,2004,2
7697,1369,8
1742,1888,5
6819,1605,9
4949,2277,9
9940,2358,7
3126,2400,9
6595,1814,2
3883,2168,5
53,2491,2
3181,2128,4
508,1451,9
9034,2324,4
5775,2416,5
3227,1547,4
6476,1684,6
9451,1387,4
2513,1503,1
1974,2450,9
3558,1504,2
3685,1739,1
5353,1828,10
3502,1389,1
6258,2444,5
8293,1348,3
6196,2265,6
8187,1744,4
3601,2502,3
1961,1493,4
4864,2327,6
7110,2360,8
8915,1683,9
5046,1343,1
8732,2401,9
778,2087,9
1816,2538,9
6991,1571,5
1760,1736,2
8480,2405,5
5367,2418,1
9810,1431,6
5349,1804,1
7780,2191,7
7673,2170,1
2169,1249,6
141,1640,7
7000,2344,10
4001,1725,4
7428,1752,7
9609,2112,10
3634,1589,8
9276,1447,5
7087,2341,1
8150,1703,4
3791,1681,5
7403,2578,6
3353,1229,10
1989,1383,6
8504,1789,4
7849,2494,7
8498,1988,3
2271,2505,9
7276,1437,6
6220,2445,3
2213,1343,4
4694,1944,6
9301,2232,4
7356,1594,7
784,1994,9
7631,2375,3
7839,1729,9
3006,1357,4
9265,2084,9
2576,1778,5
4691,1816,9
1073,1636,8
2309,2034,5
7813,2350,4
8795,2002,9
5613,2429,9
9202,1728,7
6045,1628,4
2654,1723,7
3175,1626,10
5976,1928,3
6636,2466,1
7876,2502,2
9082,2331,4
4719,1390,7
4318,2333,10
7338,1719,2
2335,2094,10
9207,1730,4
